:START_ID,:END_ID,:TYPE
1212,1177,REGISTERED
544,1178,REGISTERED
133,1179,REGISTERED
133,1180,REGISTERED
133,1181,REGISTERED
128,1182,REGISTERED
1213,1183,REGISTERED
128,1184,REGISTERED
275,1185,REGISTERED
275,1186,REGISTERED
132,1187,REGISTERED
133,1188,REGISTERED
128,1189,REGISTERED
131,1190,REGISTERED
131,1191,REGISTERED
131,1192,REGISTERED
139,1193,REGISTERED
134,1194,REGISTERED
1214,1195,REGISTERED
133,1196,REGISTERED
133,1197,REGISTERED
133,1198,REGISTERED
133,1199,REGISTERED
133,1200,REGISTERED
133,1201,REGISTERED
133,1202,REGISTERED
130,1203,REGISTERED
133,1204,REGISTERED
544,1205,REGISTERED
128,1206,REGISTERED
140,1207,REGISTERED
133,1215,REGISTERED
133,1216,REGISTERED
130,1217,REGISTERED
133,1218,REGISTERED
133,1219,REGISTERED
133,1220,REGISTERED
949,1221,REGISTERED
133,1222,REGISTERED
133,1223,REGISTERED
133,1224,REGISTERED
133,1225,REGISTERED
680,1226,REGISTERED
680,1227,REGISTERED
133,1228,REGISTERED
134,1229,REGISTERED
275,1230,REGISTERED
810,1231,REGISTERED
131,1232,REGISTERED
949,1233,REGISTERED
133,1234,REGISTERED
134,1235,REGISTERED
274,1236,REGISTERED
678,1237,REGISTERED
130,1238,REGISTERED
949,1239,REGISTERED
273,1240,REGISTERED
273,1241,REGISTERED
273,1242,REGISTERED
273,1243,REGISTERED
133,1244,REGISTERED
133,1245,REGISTERED
273,1246,REGISTERED
128,1247,REGISTERED
942,1248,REGISTERED
1214,1249,REGISTERED
133,1250,REGISTERED
131,1251,REGISTERED
133,1252,REGISTERED
1343,1253,REGISTERED
133,1254,REGISTERED
128,1255,REGISTERED
134,1256,REGISTERED
274,1257,REGISTERED
133,1258,REGISTERED
140,1259,REGISTERED
140,1260,REGISTERED
133,1261,REGISTERED
136,1262,REGISTERED
130,1263,REGISTERED
1344,1264,REGISTERED
131,1265,REGISTERED
133,1266,REGISTERED
133,1267,REGISTERED
413,1268,REGISTERED
133,1269,REGISTERED
544,1270,REGISTERED
273,1271,REGISTERED
273,1272,REGISTERED
133,1273,REGISTERED
140,1274,REGISTERED
133,1275,REGISTERED
133,1276,REGISTERED
134,1277,REGISTERED
131,1278,REGISTERED
133,1279,REGISTERED
131,1280,REGISTERED
133,1281,REGISTERED
133,1282,REGISTERED
133,1283,REGISTERED
133,1284,REGISTERED
133,1285,REGISTERED
132,1286,REGISTERED
133,1287,REGISTERED
276,1288,REGISTERED
134,1289,REGISTERED
949,1290,REGISTERED
133,1291,REGISTERED
138,1292,REGISTERED
138,1293,REGISTERED
136,1294,REGISTERED
131,1295,REGISTERED
133,1296,REGISTERED
133,1297,REGISTERED
1345,1298,REGISTERED
274,1299,REGISTERED
133,1300,REGISTERED
