:START_ID,:END_ID,:TYPE
613,4450,RESULTED_IN
614,4450,RESULTED_IN
615,4450,RESULTED_IN
616,4450,RESULTED_IN
617,4450,RESULTED_IN
618,4450,RESULTED_IN
619,4450,RESULTED_IN
620,4450,RESULTED_IN
621,4450,RESULTED_IN
622,4448,RESULTED_IN
622,4450,RESULTED_IN
623,4449,RESULTED_IN
624,4449,RESULTED_IN
624,4450,RESULTED_IN
626,4449,RESULTED_IN
626,4450,RESULTED_IN
627,4449,RESULTED_IN
628,4448,RESULTED_IN
628,4449,RESULTED_IN
628,4450,RESULTED_IN
629,4449,RESULTED_IN
630,4450,RESULTED_IN
631,4450,RESULTED_IN
632,4449,RESULTED_IN
633,4451,RESULTED_IN
633,4449,RESULTED_IN
633,4448,RESULTED_IN
633,4450,RESULTED_IN
634,4449,RESULTED_IN
635,4449,RESULTED_IN
636,4449,RESULTED_IN
637,4448,RESULTED_IN
637,4449,RESULTED_IN
639,4449,RESULTED_IN
642,4449,RESULTED_IN
643,4450,RESULTED_IN
644,4449,RESULTED_IN
645,4449,RESULTED_IN
646,4451,RESULTED_IN
648,4450,RESULTED_IN
650,4448,RESULTED_IN
651,4449,RESULTED_IN
652,4449,RESULTED_IN
654,4448,RESULTED_IN
654,4449,RESULTED_IN
655,4449,RESULTED_IN
655,4450,RESULTED_IN
656,4450,RESULTED_IN
656,4451,RESULTED_IN
657,4450,RESULTED_IN
658,4450,RESULTED_IN
659,4449,RESULTED_IN
659,4450,RESULTED_IN
660,4450,RESULTED_IN
661,4450,RESULTED_IN
662,4450,RESULTED_IN
664,4450,RESULTED_IN
665,4450,RESULTED_IN
665,4449,RESULTED_IN
666,4449,RESULTED_IN
667,4450,RESULTED_IN
668,4449,RESULTED_IN
668,4450,RESULTED_IN
669,4450,RESULTED_IN
670,4450,RESULTED_IN
671,4451,RESULTED_IN
671,4450,RESULTED_IN
672,4449,RESULTED_IN
672,4450,RESULTED_IN
673,4450,RESULTED_IN
673,4451,RESULTED_IN
673,4449,RESULTED_IN
673,4448,RESULTED_IN
674,4449,RESULTED_IN
674,4448,RESULTED_IN
675,4449,RESULTED_IN
676,4449,RESULTED_IN
676,4450,RESULTED_IN
682,4450,RESULTED_IN
682,4448,RESULTED_IN
682,4449,RESULTED_IN
683,4450,RESULTED_IN
685,4450,RESULTED_IN
686,4450,RESULTED_IN
690,4450,RESULTED_IN
691,4451,RESULTED_IN
691,4449,RESULTED_IN
691,4450,RESULTED_IN
692,4449,RESULTED_IN
693,4449,RESULTED_IN
693,4450,RESULTED_IN
694,4450,RESULTED_IN
694,4449,RESULTED_IN
695,4449,RESULTED_IN
695,4450,RESULTED_IN
696,4449,RESULTED_IN
697,4449,RESULTED_IN
697,4450,RESULTED_IN
700,4450,RESULTED_IN
701,4449,RESULTED_IN
702,4450,RESULTED_IN
703,4449,RESULTED_IN
705,4450,RESULTED_IN
706,4450,RESULTED_IN
706,4449,RESULTED_IN
707,4450,RESULTED_IN
709,4450,RESULTED_IN
712,4450,RESULTED_IN
713,4450,RESULTED_IN
714,4449,RESULTED_IN
717,4448,RESULTED_IN
717,4449,RESULTED_IN
720,4450,RESULTED_IN
720,4449,RESULTED_IN
721,4449,RESULTED_IN
722,4449,RESULTED_IN
722,4450,RESULTED_IN
724,4449,RESULTED_IN
724,4450,RESULTED_IN
725,4448,RESULTED_IN
725,4450,RESULTED_IN
726,4450,RESULTED_IN
727,4450,RESULTED_IN
728,4449,RESULTED_IN
728,4450,RESULTED_IN
729,4449,RESULTED_IN
730,4450,RESULTED_IN
731,4449,RESULTED_IN
732,4450,RESULTED_IN
732,4449,RESULTED_IN
733,4450,RESULTED_IN
734,4448,RESULTED_IN
734,4450,RESULTED_IN
734,4449,RESULTED_IN
734,4452,RESULTED_IN
735,4450,RESULTED_IN
736,4449,RESULTED_IN
736,4450,RESULTED_IN
737,4450,RESULTED_IN
738,4449,RESULTED_IN
738,4450,RESULTED_IN
739,4450,RESULTED_IN
740,4452,RESULTED_IN
740,4448,RESULTED_IN
740,4449,RESULTED_IN
740,4450,RESULTED_IN
740,4451,RESULTED_IN
741,4450,RESULTED_IN
741,4449,RESULTED_IN
742,4450,RESULTED_IN
743,4450,RESULTED_IN
744,4450,RESULTED_IN
745,4450,RESULTED_IN
745,4449,RESULTED_IN
746,4449,RESULTED_IN
748,4450,RESULTED_IN
748,4449,RESULTED_IN
748,4451,RESULTED_IN
749,4450,RESULTED_IN
753,4450,RESULTED_IN
754,4452,RESULTED_IN
755,4450,RESULTED_IN
755,4449,RESULTED_IN
756,4449,RESULTED_IN
756,4448,RESULTED_IN
757,4450,RESULTED_IN
758,4449,RESULTED_IN
762,4449,RESULTED_IN
762,4450,RESULTED_IN
763,4450,RESULTED_IN
764,4449,RESULTED_IN
764,4451,RESULTED_IN
765,4449,RESULTED_IN
766,4449,RESULTED_IN
766,4450,RESULTED_IN
767,4450,RESULTED_IN
769,4450,RESULTED_IN
770,4448,RESULTED_IN
770,4449,RESULTED_IN
771,4450,RESULTED_IN
771,4449,RESULTED_IN
772,4450,RESULTED_IN
773,4449,RESULTED_IN
773,4451,RESULTED_IN
775,4450,RESULTED_IN
776,4449,RESULTED_IN
776,4450,RESULTED_IN
777,4450,RESULTED_IN
778,4450,RESULTED_IN
779,4449,RESULTED_IN
779,4450,RESULTED_IN
780,4450,RESULTED_IN
781,4450,RESULTED_IN
782,4449,RESULTED_IN
782,4450,RESULTED_IN
783,4449,RESULTED_IN
784,4450,RESULTED_IN
784,4449,RESULTED_IN
785,4450,RESULTED_IN
785,4451,RESULTED_IN
785,4452,RESULTED_IN
786,4450,RESULTED_IN
787,4450,RESULTED_IN
788,4449,RESULTED_IN
788,4450,RESULTED_IN
790,4449,RESULTED_IN
790,4450,RESULTED_IN
791,4449,RESULTED_IN
791,4450,RESULTED_IN
792,4450,RESULTED_IN
